PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,sub_icb_location_code,sub_icb_location_name,icb_location_name,icb_ons_code,region_name
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,K82633,MK4 4EN,ALL,ALL,15350,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y00260,SG15 6SN,ALL,ALL,4712,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y00328,MK40 3NE,ALL,ALL,3333,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y00522,MK40 4GH,ALL,ALL,8923,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y00560,MK43 9JJ,ALL,ALL,9406,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y00561,MK42 0GS,ALL,ALL,4377,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y02332,LU4 8BY,ALL,ALL,10880,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y02463,LU1 2SE,ALL,ALL,12829,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y02900,MK10 7HN,ALL,ALL,18967,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M1J4Y,E38000249,Y06810,MK8 1EQ,ALL,ALL,6814,M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB - M1J4Y,NHS Bedfordshire Luton and Milton Keynes ICB,E54000024,East of England
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82002,SY3 5LZ,ALL,ALL,10780,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82003,TF3 1FB,ALL,ALL,24628,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82004,WV16 4EN,ALL,ALL,16289,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82005,SY11 2RB,ALL,ALL,9377,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82006,SY1 1PQ,ALL,ALL,11592,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82007,TF2 6AQ,ALL,ALL,15577,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82008,SY6 6BL,ALL,ALL,7280,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82009,TF4 2AA,ALL,ALL,10258,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82010,TF9 3AL,ALL,ALL,17881,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82011,SY4 4JS,ALL,ALL,4422,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82012,TF2 8EA,ALL,ALL,14589,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82013,SY5 9QX,ALL,ALL,2796,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82014,SY8 2AB,ALL,ALL,8885,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82016,SY3 6DU,ALL,ALL,10247,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82017,SY4 5PS,ALL,ALL,4694,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82018,SY3 0PF,ALL,ALL,6813,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82019,TF13 6BL,ALL,ALL,8357,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82020,SY10 8HL,ALL,ALL,3874,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82021,WV7 3DT,ALL,ALL,8181,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82022,SY11 1RD,ALL,ALL,13955,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82023,SY4 2DR,ALL,ALL,7362,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82024,WV16 6SS,ALL,ALL,3851,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82025,SY12 0DB,ALL,ALL,20635,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82026,SY11 1GA,ALL,ALL,13119,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82028,TF10 7HG,ALL,ALL,15585,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82030,SY5 0RF,ALL,ALL,10398,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82031,WV16 6HG,ALL,ALL,3308,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82032,SY1 4RQ,ALL,ALL,16996,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82033,SY9 5ER,ALL,ALL,5533,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82034,SY1 1RL,ALL,ALL,7737,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82035,SY4 5AF,ALL,ALL,12184,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82038,TF11 8AJ,ALL,ALL,11872,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82039,TF1 1PZ,ALL,ALL,14909,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82040,SY3 7QR,ALL,ALL,6303,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82041,DY14 8DB,ALL,ALL,7171,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82042,TF7 5NR,ALL,ALL,6308,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82043,SY8 1GT,ALL,ALL,7679,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82046,SY7 9PY,ALL,ALL,4019,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82047,SY2 6DL,ALL,ALL,9899,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82048,SY2 5LS,ALL,ALL,6288,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82051,TF12 5EL,ALL,ALL,4660,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82056,TF10 7EN,ALL,ALL,14237,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82057,TF3 2EW,ALL,ALL,6469,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82058,TF9 3NF,ALL,ALL,3553,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82059,TF5 0LW,ALL,ALL,13909,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82060,SY3 7JS,ALL,ALL,8335,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82601,WV15 6NG,ALL,ALL,2356,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82606,TF8 7DT,ALL,ALL,5203,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82616,TF7 5EE,ALL,ALL,7118,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,M82620,SY7 8HZ,ALL,ALL,3005,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,M2L0M,E38000257,Y01929,TF3 2JZ,ALL,ALL,50547,M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,NHS Shropshire Telford and Wrekin ICB,E54000011,Midlands
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84002,HA9 9HA,ALL,ALL,7116,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84003,HA0 4UZ,ALL,ALL,11710,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84004,HA3 7LT,ALL,ALL,8244,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84005,HA2 9JH,ALL,ALL,7437,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84006,NW10 5UY,ALL,ALL,17204,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84007,HA9 9TW,ALL,ALL,5515,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84008,HA2 8RS,ALL,ALL,10561,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84009,HA3 5HF,ALL,ALL,12342,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84011,NW10 9AR,ALL,ALL,1613,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84012,NW2 3PS,ALL,ALL,8835,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84013,NW10 9HP,ALL,ALL,8184,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84014,HA8 5AT,ALL,ALL,9036,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84015,NW9 9AD,ALL,ALL,15577,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84017,HA0 1EZ,ALL,ALL,8337,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84018,HA3 9BP,ALL,ALL,7821,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84020,HA8 5LP,ALL,ALL,6589,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84021,NW10 2PT,ALL,ALL,14012,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84022,HA2 0UE,ALL,ALL,7382,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84024,HA5 3EE,ALL,ALL,19257,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84025,NW6 6RR,ALL,ALL,21148,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84028,NW10 8RY,ALL,ALL,6917,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84030,HA3 9SN,ALL,ALL,4403,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84031,NW10 8TF,ALL,ALL,9216,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84032,HA9 9FX,ALL,ALL,8204,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84033,HA9 9FX,ALL,ALL,7472,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84036,NW2 6JH,ALL,ALL,9723,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84039,HA7 1JP,ALL,ALL,16228,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84040,HA1 4JS,ALL,ALL,4617,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84042,NW6 5AY,ALL,ALL,7562,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84044,HA1 2NU,ALL,ALL,10853,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84048,NW9 9SB,ALL,ALL,7865,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84049,NW9 9BY,ALL,ALL,6184,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84051,HA0 4JF,ALL,ALL,5750,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84053,HA5 4RD,ALL,ALL,3649,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84057,HA7 1HS,ALL,ALL,13348,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84058,HA2 0RQ,ALL,ALL,26946,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84059,UB6 0RA,ALL,ALL,4617,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84061,HA5 4EA,ALL,ALL,11353,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84062,HA2 0AH,ALL,ALL,5049,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84063,HA0 2AL,ALL,ALL,7737,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84066,HA9 6PW,ALL,ALL,42975,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84067,NW9 8LU,ALL,ALL,9610,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84068,HA2 7DU,ALL,ALL,15358,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84069,HA3 7LT,ALL,ALL,13684,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84070,HA1 4QG,ALL,ALL,5262,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84074,NW10 4ST,ALL,ALL,10805,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84075,HA8 5QL,ALL,ALL,10617,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84076,NW2 6EA,ALL,ALL,6729,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84078,NW9 0EF,ALL,ALL,4557,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84080,NW2 5HA,ALL,ALL,8817,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84083,HA1 3QE,ALL,ALL,5918,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84086,NW2 4RT,ALL,ALL,7402,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84601,HA3 0YX,ALL,ALL,8139,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84617,HA1 1SE,ALL,ALL,5708,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84620,HA9 8LB,ALL,ALL,6793,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84626,HA0 4UZ,ALL,ALL,3774,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84635,HA9 6QL,ALL,ALL,5616,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84637,NW10 8RY,ALL,ALL,4431,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
GP_PRAC_PAT_LIST,01-Aug-22,GP,W2U3Z,E38000256,E84638,HA0 4JB,ALL,ALL,5828,W2U3Z,NHS North West London ICB - W2U3Z,NHS North West London ICB,E54000027,London
